收集時間,站點編號,站點名稱,行政區,可借車輛,可還空位,總停車格,營運狀態,地址,緯度,經度
2026-01-26 10:45:07,500108158,YouBike2.0_新湖三新湖二146巷口,內湖區,14,11,25,營運中,新湖三路122、124號對側,25.06407,121.57787
2026-01-26 10:45:07,500108159,YouBike2.0_舊宗新湖二路口,內湖區,9,16,25,營運中,舊宗路一段/新湖二路(南側),25.06151,121.57811
2026-01-26 10:45:07,500108160,YouBike2.0_新光基湖大樓,內湖區,16,3,19,營運中,基湖路12號,25.08152,121.56489
2026-01-26 10:45:07,500108161,YouBike2.0_內湖路一段120巷15弄,內湖區,3,29,32,營運中,內湖路一段120巷15弄8號對側,25.08203,121.56298
2026-01-26 10:45:07,500108162,YouBike2.0_北勢湖環保公園(堤頂大道側),內湖區,6,15,21,營運中,堤頂大道二段501號前,25.08318,121.56154
2026-01-26 10:45:07,500108164,YouBike2.0_達爾文大樓,內湖區,13,1,15,營運中,洲子街61號,25.07941,121.57277
2026-01-26 10:45:07,500108165,YouBike2.0_東湖四號公園,內湖區,1,27,28,營運中,康樂街110巷21號對側,25.07074,121.61803
2026-01-26 10:45:07,500108166,YouBike2.0_加瑪科技中心,內湖區,0,13,13,營運中,內湖路一段360巷17-19號,25.08035,121.5705
2026-01-26 10:45:07,500108167,YouBike2.0_福壽公園,內湖區,13,1,14,營運中,星雲街156號對側,25.07983,121.59625
2026-01-26 10:45:07,500108168,YouBike2.0_捷運西湖站(1號出口)內湖路側,內湖區,9,11,20,營運中,內湖區內湖路一段289號,25.08227,121.56709
2026-01-26 10:45:07,500108169,YouBike2.0_威剛科技總部,內湖區,38,14,52,營運中,潭美街537號前,25.06153,121.60033
2026-01-26 10:45:07,500108170,YouBike2.0_太陽科技廣場,內湖區,14,1,15,營運中,內湖路一段91巷16號對側,25.08514,121.56161
2026-01-26 10:45:07,500108171,YouBike2.0_瑞光路316巷,內湖區,7,13,20,營運中,瑞光路316巷35號,25.07567,121.57341
2026-01-26 10:45:07,500108172,YouBike2.0_文德路220巷口,內湖區,3,17,20,營運中,文德路與文德路220巷口西南側,25.07862,121.58796
2026-01-26 10:45:07,500108173,YouBike2.0_長壽抽水站,內湖區,7,13,20,營運中,安美街38號前方,25.06099,121.59662
2026-01-26 10:45:07,500108174,YouBike2.0_捷運葫洲站(2號出口),內湖區,5,15,20,營運中,康寧路三段16巷6號斜對面,25.07264,121.60692
2026-01-26 10:45:07,500108175,YouBike2.0_五分埤,內湖區,10,6,16,營運中,康樂街201巷25-35號對側,25.07595,121.62257
2026-01-26 10:45:07,500108176,YouBike2.0_環山路三段1巷(麗山高中),內湖區,8,10,18,營運中,環山路三段15號對面,25.08438,121.57876
2026-01-26 10:45:07,500108177,YouBike2.0_潭美公園(南京東路六段482號),內湖區,3,26,29,營運中,南京東路六段482號,25.06092,121.58898
2026-01-26 10:45:07,500108178,YouBike2.0_美善公園,內湖區,8,14,22,營運中,行善路59巷40弄20號對側,25.05703,121.57861
2026-01-26 10:45:07,500108179,YouBike2.0_潭美公園(新明路298巷),內湖區,23,3,26,營運中,南京東路六段242號對側,25.05698,121.58173
2026-01-26 10:45:07,500108181,YouBike2.0_麗山國小(內湖路一段411巷),內湖區,1,20,22,營運中,內湖路一段411巷/港華街,25.08389,121.57189
2026-01-26 10:45:07,500108182,YouBike2.0_行善路417巷,內湖區,10,16,26,營運中,行善路417巷30號對側,25.06468,121.58654
2026-01-26 10:45:07,500108183,YouBike2.0_明湖國小(康寧路三段165巷23弄),內湖區,9,17,26,營運中,康寧路三段165巷23弄7號前,25.07165,121.61177
2026-01-26 10:45:07,500108184,YouBike2.0_康寧路三段70巷153號,內湖區,7,13,20,營運中,康寧路三段70巷153號對側,25.06658,121.60803
2026-01-26 10:45:07,500108185,YouBike2.0_東湖立體停車場,內湖區,9,6,15,營運中,東湖路1號,25.0692,121.6122
2026-01-26 10:45:07,500108186,YouBike2.0_明美公園(南京東路六段451巷口),內湖區,0,30,30,暫停,南京東路六段461號對面,25.06082,121.58757
2026-01-26 10:45:07,500108187,YouBike2.0_文德路66巷14弄,內湖區,0,18,18,營運中,文德路66巷14弄16號,25.07712,121.58096
2026-01-26 10:45:07,500108188,YouBike2.0_捷運東湖站(3號出口),內湖區,20,10,30,營運中,康寧路三段245巷2號對側,25.06701,121.61194
2026-01-26 10:45:07,500108189,YouBike2.0_捷運大湖公園站(1號出口),內湖區,16,8,24,營運中,捷運大湖公園站(1號出口)外側,25.08383,121.60253
2026-01-26 10:45:07,500108190,YouBike2.0_內湖路一段1巷口,內湖區,19,1,20,營運中,內湖路一段1巷1號,25.08533,121.558
2026-01-26 10:45:07,500108191,YouBike2.0_環山路一段136巷口,內湖區,22,20,42,營運中,環山路一段136巷1號,25.08645,121.56928
2026-01-26 10:45:07,500108192,YouBike2.0_上灣公園,內湖區,8,17,25,營運中,民權東路六段210巷45號旁,25.06572,121.59778
2026-01-26 10:45:07,500108193,YouBike2.0_湖興公園(成功路),內湖區,9,12,21,營運中,成功路二段276號旁,25.06703,121.59048
2026-01-26 10:45:07,500108194,YouBike2.0_文德三號公園(文德路),內湖區,5,16,21,營運中,文德路50號旁公園,25.07834,121.58076
2026-01-26 10:45:07,500108195,YouBike2.0_康寧路一段218巷2弄口,內湖區,8,10,18,營運中,康寧路一段242號前,25.07837,121.59652
2026-01-26 10:45:07,500108196,YouBike2.0_星雲街210巷口,內湖區,9,7,16,營運中,星雲街210巷26號對面,25.07966,121.59793
2026-01-26 10:45:07,500108197,YouBike2.0_成功路二段406巷口,內湖區,2,18,20,營運中,成功路二段390號(前),25.07077,121.59
2026-01-26 10:45:07,500108198,YouBike2.0_民權東路六段280巷69弄,內湖區,3,16,19,營運中,民權東路六段280巷69弄50之7,25.06892,121.60724
2026-01-26 10:45:07,500108199,YouBike2.0_捷運東湖站(2號出口),內湖區,13,6,20,營運中,康寧路三段/五分街口西側,25.06769,121.61163
2026-01-26 10:45:07,500108200,YouBike2.0_民權東路六段280巷155弄口,內湖區,13,7,21,營運中,民權東路六段280巷155弄5號 對側,25.06865,121.60884
2026-01-26 10:45:07,500108201,YouBike2.0_將軍嶺,內湖區,8,15,23,營運中,成功路二段371號,25.07457,121.5901
2026-01-26 10:45:07,500108202,YouBike2.0_文湖街21巷82弄口,內湖區,16,5,21,營運中,文湖街21巷84號,25.08899,121.56036
2026-01-26 10:45:07,500108203,YouBike2.0_西湖公園(內湖路一段387巷),內湖區,17,8,25,營運中,內湖路一段411巷68號對側,25.08409,121.57066
2026-01-26 10:45:07,500108204,YouBike2.0_國立臺灣戲曲學院(內湖校區),內湖區,8,20,28,營運中,內湖路二段175號,25.08107,121.58609
2026-01-26 10:45:07,500108205,YouBike2.0_內湖路一段285巷65弄,內湖區,16,2,19,營運中,內湖路一段285巷65弄40號斜對側,25.08443,121.56912
2026-01-26 10:45:07,500108206,YouBike2.0_西湖國中,內湖區,20,1,21,營運中,環山路一段27號,25.08466,121.56577
2026-01-26 10:45:07,500108207,YouBike2.0_成美疏散門,內湖區,19,3,22,營運中,潭美街285號對側,25.05734,121.58804
2026-01-26 10:45:07,500108208,YouBike2.0_大湖國小(大湖山莊街173巷口),內湖區,0,19,19,營運中,大湖山莊街171號(對面),25.0878,121.60124
2026-01-26 10:45:07,500108209,YouBike2.0_成功路五段450巷口,內湖區,10,7,17,營運中,成功路五段452號,25.07468,121.60693
2026-01-26 10:45:07,500108211,YouBike2.0_金湖路401巷,內湖區,5,17,22,營運中,金湖路401巷20號,25.07255,121.60376
2026-01-26 10:45:07,500108212,YouBike2.0_內湖國小(內湖路一段737巷51弄),內湖區,1,16,17,營運中,內湖路一段737巷51弄14號(對面),25.08027,121.57984
2026-01-26 10:45:07,500108213,YouBike2.0_黃石公廟,內湖區,15,6,21,營運中,成功路五段39號,25.07726,121.60709
2026-01-26 10:45:07,500108214,YouBike2.0_內湖路一段737巷/麗山街口,內湖區,6,16,22,營運中,內湖路一段737巷100號對側,25.08294,121.5792
2026-01-26 10:45:07,500108215,YouBike2.0_行愛路78巷,內湖區,11,10,21,營運中,行愛路78巷25號(旁),25.06198,121.58029
2026-01-26 10:45:07,500108216,YouBike2.0_港墘路1巷口,內湖區,0,16,16,營運中,港墘路11號(前),25.08336,121.57829
2026-01-26 10:45:07,500108218,YouBike2.0_瑞光路548巷,內湖區,15,12,27,營運中,堤頂大道二段239號(前),25.07843,121.56679
2026-01-26 10:45:07,500108219,YouBike2.0_內湖國小(內湖路二段76巷),內湖區,8,6,14,營運中,內湖路二段78號(對面),25.07926,121.58096
2026-01-26 10:45:07,500108220,YouBike2.0_三民國中(民權東路),內湖區,8,16,24,營運中,民權東路六段45號(南側),25.069,121.58493
2026-01-26 10:45:07,500108221,YouBike2.0_內湖大坑公園,內湖區,12,9,21,營運中,民權東路六段191巷42號東側,25.06887,121.59842
2026-01-26 10:45:07,500108222,YouBike2.0_金湖康寧路口(白鷺鷥山登山步道),內湖區,1,14,15,營運中,金湖路272號,25.07535,121.60132
2026-01-26 10:45:07,500108223,YouBike2.0_成功路四段61巷35弄口,內湖區,13,3,17,營運中,成功路四段61巷37號,25.08036,121.59361
2026-01-26 10:45:07,500108224,YouBike2.0_成美抽水站,內湖區,22,2,25,營運中,潭美街183號(旁),25.05532,121.58354
2026-01-26 10:45:07,500108225,YouBike2.0_文湖公園,內湖區,12,3,15,營運中,內湖路一段91巷35弄34號,25.08748,121.5613
2026-01-26 10:45:07,500108226,YouBike2.0_成功路二段/石潭路(西南側),內湖區,22,23,45,營運中,成功路二段/石潭路,25.06315,121.5906
2026-01-26 10:45:07,500105001,YouBike2.0_台北花木批發市場,文山區,15,25,40,營運中,萬盛街/興隆路一段(西北側),25.00402,121.54074
2026-01-26 10:45:07,500105002,YouBike2.0_捷運萬隆站(4號出口),文山區,7,15,22,營運中,羅斯福路5段210號(前),25.0027,121.53861
2026-01-26 10:45:07,500105003,YouBike2.0_捷運萬隆站(1號出口),文山區,2,32,34,營運中,羅斯福路五段250號(前),25.00115,121.53916
2026-01-26 10:45:07,500105004,YouBike2.0_萬和二號公園,文山區,31,4,35,營運中,萬隆街255號(對面),25.00154,121.5364
2026-01-26 10:45:07,500105005,YouBike2.0_捷運萬隆站(2號出口),文山區,5,12,18,營運中,興隆路一段70巷/羅斯福路5段211巷26弄口,25.00144,121.53983
2026-01-26 10:45:07,500105006,YouBike2.0_景仁公園,文山區,5,11,16,營運中,羅斯福路六段142巷1號(旁),24.99621,121.54043
2026-01-26 10:45:07,500105007,YouBike2.0_捷運景美站(2號出口),文山區,17,70,87,營運中,景文街1號(對面),24.99366,121.54124
2026-01-26 10:45:07,500105008,YouBike2.0_羅斯福景隆街口,文山區,16,34,50,營運中,羅斯福路六段/景隆街口(東南側),24.99898,121.5403
2026-01-26 10:45:07,500105009,YouBike2.0_景福街/羅斯福路6段142巷口,文山區,19,9,28,營運中,景福街/羅斯福路6段142巷口,24.998336212959,121.53686287812
2026-01-26 10:45:07,500105010,YouBike2.0_興旺公園,文山區,2,28,30,營運中,福興路106巷28弄96號(對面),25.00587,121.55012
2026-01-26 10:45:07,500105011,YouBike2.0_興福國中,文山區,13,9,22,營運中,福興路95巷/福興路63巷4弄口,25.00465,121.54916
2026-01-26 10:45:07,500105012,YouBike2.0_興隆路2段203巷,文山區,22,10,32,營運中,興隆路2段203巷108號(對面),25.00346,121.54709
2026-01-26 10:45:07,500105013,YouBike2.0_景美運動公園,文山區,4,22,26,營運中,景豐街79號(旁公園),25.00219,121.54454
2026-01-26 10:45:07,500105014,YouBike2.0_景美醫院,文山區,2,16,18,營運中,羅斯福路六段280號(前),24.99136,121.54008
2026-01-26 10:45:07,500105015,YouBike2.0_師範大學公館校區,文山區,12,2,14,營運中,汀州路四段77號(旁),25.00792,121.53731
2026-01-26 10:45:07,500105016,YouBike2.0_景華街128巷口,文山區,0,29,29,營運中,景華街124號(旁汽車格),24.99543,121.54725
2026-01-26 10:45:07,500105017,YouBike2.0_仙跡岩登山口(景興路),文山區,7,15,22,營運中,景興街239號(前),24.99118,121.5436
2026-01-26 10:45:07,500105018,YouBike2.0_國立政治大學,文山區,52,10,62,營運中,指南路二段153號(對面),24.98737,121.57726
2026-01-26 10:45:07,500105019,YouBike2.0_捷運動物園站,文山區,20,37,57,營運中,新光路二段30號(對面),24.99873,121.57985
2026-01-26 10:45:07,500105020,YouBike2.0_捷運木柵站,文山區,10,36,46,營運中,木柵路四段82巷18號前(捷運橋樑下),24.99798,121.57455
2026-01-26 10:45:07,500105021,YouBike2.0_捷運萬芳社區站,文山區,9,39,48,營運中,萬芳路60號(西側廣場),24.99886,121.56769
2026-01-26 10:45:07,500105022,YouBike2.0_文山運動中心,文山區,6,30,36,營運中,興隆路三段/興隆路三段192巷8弄,24.99676,121.5596
2026-01-26 10:45:07,500105023,YouBike2.0_捷運辛亥站,文山區,18,23,42,營運中,辛亥路四段114號(旁人行道),25.00467,121.55684
2026-01-26 10:45:07,500105024,YouBike2.0_興豐公園,文山區,7,29,36,營運中,興隆路二段123巷/興隆路二段(西北側),24.99982,121.54761
2026-01-26 10:45:07,500105025,YouBike2.0_木柵光輝路口,文山區,25,8,33,營運中,木柵路一段290號(旁),24.98816,121.55528
2026-01-26 10:45:07,500105026,YouBike2.0_考試院,文山區,16,23,39,營運中,試院路(雙號)/木柵路一段(東北側),24.98747,121.54984
2026-01-26 10:45:07,500105027,YouBike2.0_和興路26巷口,文山區,13,26,39,營運中,和興路44巷 / 和興路26巷口,24.98573,121.54532
2026-01-26 10:45:07,500105028,YouBike2.0_世新大學,文山區,2,42,44,營運中,木柵路一段17巷1號(西側),24.98859,121.54336
2026-01-26 10:45:07,500105029,YouBike2.0_一壽橋,文山區,17,11,28,營運中,樟新街64號前方,24.97837,121.55548
2026-01-26 10:45:07,500105030,YouBike2.0_臺北市立景美女中,文山區,18,7,25,營運中,木新路三段/一壽街(西北側),24.98058,121.55624
2026-01-26 10:45:07,500105031,YouBike2.0_永安藝文館_表演36房,文山區,1,28,29,營運中,木新路二段156號前人行道(永安市場),24.98414,121.56907
2026-01-26 10:45:07,500105032,YouBike2.0_忠順區民活動中心,文山區,17,17,34,營運中,忠順街二段22號前方人行道(忠順區民活動中心),24.98471,121.56332
2026-01-26 10:45:07,500105033,YouBike2.0_景文中學,文山區,12,49,64,營運中,保儀路/木柵路三段102巷口(西南側),24.98574,121.56745
2026-01-26 10:45:07,500105034,YouBike2.0_老泉街籃球場,文山區,4,16,20,營運中,老泉街26巷老泉街口(籃球場前),24.97619,121.5583
2026-01-26 10:45:07,500105035,YouBike2.0_文山行政中心,文山區,22,18,40,營運中,木柵路三段220號(前),24.98959,121.56959
2026-01-26 10:45:07,500105036,YouBike2.0_木柵公園,文山區,20,5,38,營運中,興隆路四段50號(前),24.98718,121.56059
2026-01-26 10:45:07,500105037,YouBike2.0_興隆公共住宅D2區,文山區,19,8,27,營運中,興隆路四段105巷49號(旁),24.98814,121.56356
2026-01-26 10:45:07,500105038,YouBike2.0_木新路3段95巷口,文山區,18,6,24,營運中,木新路三段95巷30號(對面),24.98088,121.56313
2026-01-26 10:45:07,500105039,YouBike2.0_樟腳里公園,文山區,9,4,15,營運中,木新路二段299巷15號(旁),24.98181,121.56567
2026-01-26 10:45:07,500105040,YouBike2.0_實踐國中,文山區,9,4,13,營運中,忠順街一段2號(旁),24.98301,121.55404
2026-01-26 10:45:07,500105041,YouBike2.0_指南路3段2巷,文山區,1,12,13,營運中,指南路三段4號(旁),24.98537,121.57959
2026-01-26 10:45:07,500105042,YouBike2.0_萊茵公園,文山區,6,15,21,營運中,忠順街二段87巷25弄29號,24.98642,121.56514
2026-01-26 10:45:07,500105043,YouBike2.0_木柵社會住宅,文山區,6,6,12,營運中,久康街24巷46號對側,24.98935,121.56651
2026-01-26 10:45:07,500105044,YouBike2.0_秀明路一段185巷口,文山區,9,11,20,營運中,秀明路一段與秀明路一段185巷口,24.99151,121.56836
2026-01-26 10:45:07,500105045,YouBike2.0_秀明路一段129巷口,文山區,7,15,22,營運中,秀明路一段129巷與秀明路一段路口,24.99111,121.56703
2026-01-26 10:45:07,500105046,YouBike2.0_恆光橋(老泉街),文山區,6,7,13,營運中,老泉街/恆光街口,24.97989,121.56753
2026-01-26 10:45:07,500105047,YouBike2.0_萬有3號公園,文山區,3,11,14,營運中,景隆街105號(對面),24.99889,121.5433
2026-01-26 10:45:07,500105048,YouBike2.0_捷運萬芳醫院站(興隆路三段115巷),文山區,4,16,20,營運中,興隆路三段115巷2號,24.99939,121.55848
2026-01-26 10:45:07,500105049,YouBike2.0_興得閱覽室,文山區,13,8,24,營運中,興隆路三段304巷145號,24.99579,121.55498
2026-01-26 10:45:07,500105050,YouBike2.0_辛亥生態公園,文山區,4,19,23,營運中,辛亥路四段199號,25.00348,121.55642
2026-01-26 10:45:07,500105051,YouBike2.0_博嘉運動公園,文山區,3,9,12,營運中,木柵路四段159巷16號,25.00079,121.57534
2026-01-26 10:45:07,500105053,YouBike2.0_仙岩公園,文山區,6,14,20,營運中,仙岩路16巷37號旁,24.99797,121.54982
2026-01-26 10:45:07,500105054,YouBike2.0_政大一街口,文山區,6,8,14,營運中,政大一街19號對側,24.98543,121.58006
2026-01-26 10:45:07,500105055,YouBike2.0_文山第二行政中心,文山區,18,20,38,營運中,興隆路二段160-1號前,25.00115,121.55142
2026-01-26 10:45:07,500105056,YouBike2.0_移民署訓練中心,文山區,12,1,13,營運中,興隆路三段306號,24.99271,121.55865
2026-01-26 10:45:07,500105057,YouBike2.0_海巡署(南側),文山區,5,5,10,營運中,興隆路三段211號對側(公車亭後),24.99472,121.55949
2026-01-26 10:45:07,500105058,YouBike2.0_明道國小東南側,文山區,3,25,28,營運中,興隆路四段109巷116號對側,24.98695,121.56456
2026-01-26 10:45:07,500105059,YouBike2.0_木南公園,文山區,5,11,17,營運中,木新路二段永安街22巷口,24.98662,121.57071
2026-01-26 10:45:07,500105060,YouBike2.0_實踐國中(木新路三段310巷口),文山區,9,8,17,營運中,忠順街一段木新路三段310巷口,24.98339,121.55645
2026-01-26 10:45:07,500105061,YouBike2.0_師範大學公館校區_1,文山區,34,0,34,營運中,師大公館校區校門口(汀州路側),25.00753,121.53719
2026-01-26 10:45:07,500105062,YouBike2.0_捷運動物園站(2號出口),文山區,0,39,39,暫停,新光路二段28號前,24.99766,121.57875
2026-01-26 10:45:07,500105063,YouBike2.0_政大水岸電梯,文山區,5,5,10,營運中,政治大學水岸電梯旁,24.982,121.5717
2026-01-26 10:45:07,500105064,YouBike2.0_敦南山林,文山區,3,11,14,營運中,木柵路四段159巷16弄(社區出入口對側),25.00264,121.5768
2026-01-26 10:45:07,500105066,YouBike2.0_景美污水抽水站,文山區,13,1,15,營運中,汀州路四段10號北側人行道,25.01076,121.53637
2026-01-26 10:45:07,500105067,YouBike2.0_萬和三號公園(北側),文山區,8,27,35,營運中,溪洲街107巷(公園北側),25.00345,121.53636
2026-01-26 10:45:07,500105068,YouBike2.0_景興國中,文山區,4,6,10,營運中,三福街4巷與景興路46巷口,24.99609,121.54284
2026-01-26 10:45:07,500105069,YouBike2.0_景仁公園_1,文山區,16,14,30,營運中,景仁街 / 羅斯福路六段142巷口(北側),24.9966,121.5403
2026-01-26 10:45:07,500105070,YouBike2.0_師大公館校區學二舍,文山區,20,64,84,營運中,臺灣師範大學學二舍西側人行道,25.00825,121.53419
2026-01-26 10:45:07,500105071,YouBike2.0_景行公園,文山區,1,14,15,營運中,景中街與景中街30巷口,24.99279,121.54255
2026-01-26 10:45:07,500105072,YouBike2.0_萬興國小,文山區,4,21,25,營運中,秀明路二段114號公車亭旁,24.98939,121.57682
2026-01-26 10:45:07,500105073,YouBike2.0_辛亥路四段77巷口,文山區,11,12,23,營運中,辛亥路四段77巷口,25.00743,121.55877
2026-01-26 10:45:07,500105074,YouBike2.0_景興路42巷口,文山區,4,8,12,營運中,景興路42巷與景興路口西南側,24.99696,121.54454
2026-01-26 10:45:07,500105075,YouBike2.0_木柵路三段48巷,文山區,8,7,15,營運中,木柵路三段48巷1弄口,24.98768,121.56565
2026-01-26 10:45:07,500105076,YouBike2.0_木柵路二段109巷,文山區,9,2,15,營運中,木柵路二段109巷14號旁,24.98944,121.56195
2026-01-26 10:45:07,500105077,YouBike2.0_試院公園,文山區,8,6,15,營運中,木柵路一段59巷29號對側,24.98808,121.54723
2026-01-26 10:45:07,500105079,YouBike2.0_樟樹公園,文山區,1,14,15,營運中,忠順街一段26巷30弄1號對側,24.9825,121.55949
2026-01-26 10:45:07,500105080,YouBike2.0_萬美萬安街口,文山區,6,19,25,營運中,萬美街一段/萬安街口,25.00223,121.57039
2026-01-26 10:45:07,500105081,YouBike2.0_興隆路二段203巷(敦南),文山區,1,26,27,營運中,興隆路二段203巷16號,25.00198,121.54856
2026-01-26 10:45:07,500105082,YouBike2.0_新光秀明路口,文山區,3,12,15,營運中,新光路一段145號前,24.99197,121.57371
2026-01-26 10:45:07,500105083,YouBike2.0_光輝路134巷口,文山區,11,4,15,營運中,光輝路140號對側,24.98532,121.55831
2026-01-26 10:45:07,500105084,YouBike2.0_光輝公園,文山區,16,9,27,營運中,光輝路7號後側,24.98655,121.5552
2026-01-26 10:45:07,500105085,YouBike2.0_木新公園,文山區,8,3,12,營運中,木新路三段278巷11號斜對面,24.98217,121.55782
2026-01-26 10:45:07,500105086,YouBike2.0_興隆路二段275巷1弄口,文山區,11,3,16,營運中,興隆路二段275巷1弄2號前,25.00268,121.55277
2026-01-26 10:45:07,500105087,YouBike2.0_中國科技大學,文山區,14,7,21,營運中,興隆路三段56號,24.99925,121.55553
2026-01-26 10:45:07,500105088,YouBike2.0_樟新街8巷,文山區,6,7,17,營運中,樟新街8巷9號對側,24.97932,121.55406
2026-01-26 10:45:07,500105089,YouBike2.0_仙岩路22巷口,文山區,8,20,28,營運中,仙岩路26號旁,24.99892,121.54887
2026-01-26 10:45:07,500105090,YouBike2.0_木柵萬芳路口,文山區,5,23,29,營運中,木柵路四段75號對側自行車道旁,24.99509,121.57199
2026-01-26 10:45:07,500105091,YouBike2.0_福興路78巷,文山區,9,5,14,營運中,福興路78巷/福興路78巷10弄,25.00437,121.55048
2026-01-26 10:45:07,500105092,YouBike2.0_辛亥木柵路口,文山區,7,13,20,營運中,辛亥路六段100巷對側,24.98839,121.55238
2026-01-26 10:45:07,500105093,YouBike2.0_興泰公園,文山區,2,10,12,營運中,辛亥路四段166巷24號對側,25.00492,121.55582
2026-01-26 10:45:07,500105094,YouBike2.0_興岩社會福利綜合大樓,文山區,7,11,18,營運中,興隆路二段88號前,25.00061,121.54941
2026-01-26 10:45:07,500105095,YouBike2.0_興隆路二段22巷9弄口,文山區,0,13,13,營運中,興隆路二段22巷9弄與景興街23巷6弄口,24.99746,121.54543
2026-01-26 10:45:07,500105096,YouBike2.0_木新路三段155巷口,文山區,1,14,15,營運中,木新路三段156號(前),24.98184,121.56125
2026-01-26 10:45:07,500105097,YouBike2.0_景興路102巷口,文山區,5,9,14,營運中,景華街52巷/景興路102巷,24.99438,121.54376
2026-01-26 10:45:07,500105098,YouBike2.0_景福街223巷,文山區,12,4,18,營運中,溪口街85巷19弄14號,24.99442,121.53844
2026-01-26 10:45:07,500105100,YouBike2.0_達賢圖書館,文山區,14,13,27,營運中,政大達賢圖書館西側人行道,24.9884,121.57786
2026-01-26 10:45:07,500105101,YouBike2.0_捷運木柵站(西側),文山區,1,25,26,營運中,捷運木柵站出入口(西側),24.9983,121.57279
2026-01-26 10:45:07,500105102,YouBike2.0_世新大學(試院路),文山區,9,7,16,營運中,試院路102-1號對側,24.98981,121.54783
2026-01-26 10:45:07,500105103,YouBike2.0_興隆社會住宅D1區,文山區,19,12,31,營運中,木柵路二段2巷52號旁,24.98783,121.55831
2026-01-26 10:45:07,500105104,YouBike2.0_名門社區,文山區,6,12,18,營運中,和平東路四段77號對側,25.00516,121.56757
2026-01-26 10:45:07,500105106,YouBike2.0_政大國際會館,文山區,9,5,14,營運中,秀明路二段112巷19號,24.98994,121.57513
2026-01-26 10:45:07,500105107,YouBike2.0_萬芳出租國宅,文山區,19,16,36,營運中,萬寧街36巷口,25.00335,121.5655
2026-01-26 10:45:07,500105108,YouBike2.0_景美國小,文山區,13,12,25,營運中,景文街108號旁,24.9893,121.53976
2026-01-26 10:45:07,500105109,YouBike2.0_景文街142巷口,文山區,4,12,16,營運中,景文街與景文街142巷口(景美橋旁),24.98826,121.54065
2026-01-26 10:45:07,500105110,YouBike2.0_保儀路142巷,文山區,7,15,22,營運中,保儀路142巷2號前,24.98327,121.56515
2026-01-26 10:45:07,500105111,YouBike2.0_和興水岸社會住宅,文山區,19,10,29,營運中,和興路88-1號(對面),24.98505,121.54953
2026-01-26 10:45:07,500105112,YouBike2.0_萬芳路107巷口,文山區,0,19,20,營運中,萬芳路111-113號(旁),24.99715,121.56179
2026-01-26 10:45:07,500105113,YouBike2.0_考選部國家考場,文山區,5,21,26,營運中,木柵路一段70巷口,24.98703,121.54884
2026-01-26 10:45:07,500105114,YouBike2.0_明道國小(明道國宅),文山區,6,20,26,營運中,興隆路四段109巷40號北側,24.98686,121.56301
2026-01-26 10:45:07,500105115,YouBike2.0_興隆社會住宅A區,文山區,10,20,30,營運中,興隆路四段42巷1號(旁),24.988,121.56018
2026-01-26 10:45:07,500105116,YouBike2.0_景興路177巷,文山區,0,11,11,營運中,景興路177巷5號(對面),24.99275,121.54479
2026-01-26 10:45:07,500105117,YouBike2.0_捷運景美站(1號出口),文山區,4,17,21,營運中,景中街2號(羅斯福路側),24.99274,121.5409
2026-01-26 10:45:07,500105118,YouBike2.0_秀明路二段92巷口,文山區,12,15,27,營運中,秀明路二段86號前方,24.99155,121.57635
2026-01-26 10:45:07,500105119,YouBike2.0_樟新社會住宅,文山區,0,20,20,營運中,樟新街65號西側,24.97735,121.55603
2026-01-26 10:45:07,500105120,YouBike2.0_忠順路二段57巷口,文山區,11,7,18,營運中,忠順路二段58號旁,24.98484,121.56456
2026-01-26 10:45:07,500105121,YouBike2.0_景豐公園,文山區,1,16,18,營運中,興隆路一段251巷3弄1號對側,24.99984,121.54489
2026-01-26 10:45:07,500105122,YouBike2.0_樟新區民活動中心,文山區,7,13,20,營運中,樟新街15巷/一壽街口,24.97942,121.55656
2026-01-26 10:45:07,500105123,YouBike2.0_貓空纜車動物園站,文山區,2,46,48,營運中,新光路二段8號(對側),24.99645,121.57603
2026-01-26 10:45:07,500105124,YouBike2.0_保儀公園(興隆路四段195巷),文山區,7,4,11,營運中,木新路三段74巷11號北側,24.98326,121.56307
2026-01-26 10:45:07,500105125,YouBike2.0_景新大樓,文山區,2,14,16,營運中,景後街151號(旁),24.99005,121.54236
2026-01-26 10:45:07,500105126,YouBike2.0_文山溪洲福德宮,文山區,13,14,27,營運中,溪洲街43號,25.00622,121.53421
2026-01-26 10:45:07,500109001,YouBike2.0_承德路七段304巷口,北投區,3,20,24,營運中,承德路七段306-308號(前),25.1168,121.5048
2026-01-26 10:45:07,500109002,YouBike2.0_洲美運動公園,北投區,5,19,25,營運中,洲美街271號(對面),25.10981,121.49886
2026-01-26 10:45:07,500109003,YouBike2.0_榮華二明德路口,北投區,2,27,30,營運中,明德路212號(榮華二路側人行道),25.11357,121.52255
2026-01-26 10:45:07,500109004,YouBike2.0_捷運明德站(1號出口),北投區,10,12,23,營運中,西安街一段明德路口(東南側),25.10896,121.51936
2026-01-26 10:45:07,500109005,YouBike2.0_文林建民路口,北投區,24,12,36,營運中,文林北路214-216號(前),25.10788,121.51457
2026-01-26 10:45:07,500109006,YouBike2.0_永欣綠地,北投區,3,34,37,營運中,行義路10巷2號(旁),25.12416,121.52607
